"connection_name","field_type","project","model","explore","explore_label","view","view_label","name","hidden","label","label_short","description","sql","ftype","value_format","source"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","order_items","Order Items","order_items.count","False","Order Items Count","Count","None","order_items.count","count","None","ecom_views/order_items.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","products","Products","products.count","False","Products Count","Count","None","products.id ","count_distinct","None","ecom_views/products.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","users","Users","users.count","False","Users Count","Count","None","users.id ","count_distinct","None","ecom_views/users.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.average_rainfall","False","Weather Average Rainfall","Average Rainfall","None","${rainfall} ","average","#,##0.00","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.average_temperature","False","Weather Average Temperature","Average Temperature","None","${temperature} ","average","#,##0.00","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.count","False","Weather Count","Count","None","gsod.count","count","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","zipcode_facts","Weather Geography","zipcode_facts.count","True","Weather Geography Count","Count","None","RPAD(cast(zipcode_facts.zip_code as string), 5, '0') ","count_distinct","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","zipcode_county","Weather Geography","zipcode_county.count","True","Weather Geography Count","Count","None","zipcode_county.count","count","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","zipcode_facts","Weather Geography","zipcode_facts.location_latitude_max","True","Weather Geography Location Latitude Max","Location Latitude Max","None","zipcode_facts.latitude ","max","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","zipcode_facts","Weather Geography","zipcode_facts.location_latitude_min","True","Weather Geography Location Latitude Min","Location Latitude Min","None","zipcode_facts.latitude ","min","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","zipcode_facts","Weather Geography","zipcode_facts.location_longitude_max","True","Weather Geography Location Longitude Max","Location Longitude Max","None","zipcode_facts.longitude ","max","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","zipcode_facts","Weather Geography","zipcode_facts.location_longitude_min","True","Weather Geography Location Longitude Min","Location Longitude Min","None","zipcode_facts.longitude ","min","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.max_temperature","False","Weather Max Temperature","Max Temperature","None","${TABLE}.max ","max","#,##0.00","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.min_temperature","False","Weather Min Temperature","Min Temperature","None","${TABLE}.min ","min","#,##0.00","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","stations","Weather Stations","stations.count_distinct_station","False","Weather Stations Count Distinct Station","Count Distinct Station","None","${station_id} ","count_distinct","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","stations","Weather Stations","stations.location_latitude_max","True","Weather Stations Location Latitude Max","Location Latitude Max","None","${latitude}","max","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","stations","Weather Stations","stations.location_latitude_min","True","Weather Stations Location Latitude Min","Location Latitude Min","None","${latitude}","min","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","stations","Weather Stations","stations.location_longitude_max","True","Weather Stations Location Longitude Max","Location Longitude Max","None","${longitude}","max","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","stations","Weather Stations","stations.location_longitude_min","True","Weather Stations Location Longitude Min","Location Longitude Min","None","${longitude}","min","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.total_days_with_rainfall","False","Weather Total Days with Rainfall","Total Days with Rainfall","None","gsod.total_days_with_rainfall","count","None","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.total_rainfall","False","Weather Total Rainfall","Total Rainfall","None","${rainfall} ","sum","#,##0.00","weather_files/extensions.view.lkml"
"snowlooker","measures","feature_test","feature_test","order_items","Order Items","gsod","Weather","gsod.total_snow_inches","False","Weather Total Snow Inches","Total Snow Inches","None","${snow}","sum","#,##0.00","weather_files/extensions.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.cost","False","Inventory Items Cost","Cost","None","${TABLE}.cost ","number","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_date","False","Inventory Items Created Date","Created Date","None","${TABLE}.created_at ","date_date","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_month","False","Inventory Items Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_quarter","False","Inventory Items Created Quarter","Created Quarter","None","${TABLE}.created_at ","date_quarter","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_raw","True","Inventory Items Created Raw","Created Raw","None","${TABLE}.created_at ","date_raw","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_time","False","Inventory Items Created Time","Created Time","None","${TABLE}.created_at ","date_time","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_week","False","Inventory Items Created Week","Created Week","None","${TABLE}.created_at ","date_week","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.created_year","False","Inventory Items Created Year","Created Year","None","${TABLE}.created_at ","date_year","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.id","False","Inventory Items ID","ID","None","${TABLE}.id ","number","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.product_id","False","Inventory Items Product ID","Product ID","None","${TABLE}.product_id ","number","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_date","False","Inventory Items Sold Date","Sold Date","None","${TABLE}.sold_at ","date_date","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_month","False","Inventory Items Sold Month","Sold Month","None","${TABLE}.sold_at ","date_month","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_quarter","False","Inventory Items Sold Quarter","Sold Quarter","None","${TABLE}.sold_at ","date_quarter","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_raw","True","Inventory Items Sold Raw","Sold Raw","None","${TABLE}.sold_at ","date_raw","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_time","False","Inventory Items Sold Time","Sold Time","None","${TABLE}.sold_at ","date_time","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_week","False","Inventory Items Sold Week","Sold Week","None","${TABLE}.sold_at ","date_week","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","inventory_items","Inventory Items","inventory_items.sold_year","False","Inventory Items Sold Year","Sold Year","None","${TABLE}.sold_at ","date_year","None","ecom_views/inventory_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","order_items","Order Items","order_items.created_date","False","Order Items Created Date","Created Date","None","${TABLE}.created_at ","date_date","None","ecom_views/order_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","order_items","Order Items","order_items.created_month","False","Order Items Created Month","Created Month","None","${TABLE}.created_at ","date_month","None","ecom_views/order_items.view.lkml"
"snowlooker","dimensions","feature_test","feature_test","order_items","Order Items","order_items","Order Items","order_items.created_quarter","False","Order Items Created Quarter","Created Quarter","None","${TABLE}.created_at ","date_quarter","None","ecom_views/order_items.view.lkml"
